9.999681472778320312e+00
-2.086427994072437286e-02
1.569278188981115818e-03
9.964596629142761230e-01
8.982931263744831085e-03
-4.897405160591006279e-04
2.308465773239731789e-03
6.522973999381065369e-03
9.803665801882743835e-03
-1.113907247781753540e-02
-1.380026526749134064e-02
9.374054670333862305e-01
-1.863876342773437500e+00
1.235901284962892532e-02
9.295865297317504883e-01
-1.863713383674621582e+00
-9.648405015468597412e-03
9.092029333114624023e-01
-1.881086468696594238e+00
9.312106296420097351e-03
9.098838567733764648e-01
-1.880328059196472168e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
